09/08/2021/22/52/13,4,4,-9.86,3.4361,3.4368,3.4357,3.4365,0,26.4,26.7,27,26.4,28.1,0.0,13.75
09/08/2021/22/52/23,4,4,-9.93,3.436,3.4367,3.4357,3.4364,0,26.4,26.4,26.7,26.1,28.12,0.0,13.74
09/08/2021/22/52/33,4,4,-9.82,3.4359,3.4365,3.4355,3.4363,0,26.4,27,26.7,26.7,28.06,0.0,13.74
09/08/2021/22/52/43,4,4,-9.82,3.4359,3.4363,3.4353,3.4362,0,26.7,26.4,26.7,26.7,28.06,0.0,13.74
09/08/2021/22/52/53,4,4,-9.79,3.4359,3.4362,3.4352,3.4362,0,26.7,27,27,26.4,28.04,0.0,13.74
09/08/2021/22/53/03,4,4,-9.8,3.4358,3.4361,3.4352,3.436,0,26.1,26.4,27,26.1,28.04,0.0,13.74
09/08/2021/22/53/13,4,4,-9.8,3.4357,3.4361,3.435,3.4359,0,26.4,27,27,26.7,28.03,0.0,13.74
09/08/2021/22/53/23,4,4,-9.92,3.4355,3.436,3.435,3.4359,0,26.4,27,26.4,26.1,28.08,0.0,13.74
09/08/2021/22/53/33,4,4,-9.86,3.4354,3.4359,3.4349,3.4359,0,26.4,26.7,27,26.7,28.04,0.0,13.74
09/08/2021/22/53/43,4,4,-9.87,3.4353,3.4357,3.4348,3.4358,0,26.4,26.7,27,26.1,28.04,0.0,13.74
09/08/2021/22/53/53,4,4,-9.89,3.4353,3.4355,3.4346,3.4358,0,26.7,26.7,26.7,26.1,28.05,0.0,13.74
09/08/2021/22/54/03,4,4,-9.8,3.4353,3.4355,3.4345,3.4357,0,26.1,27,26.7,26.1,28,0.0,13.74
09/08/2021/22/54/13,4,4,-9.93,3.4352,3.4353,3.4344,3.4355,0,26.4,26.7,26.7,26.7,28.06,0.0,13.74
09/08/2021/22/54/23,4,4,-9.92,3.435,3.4353,3.4343,3.4354,0,26.7,26.4,26.7,26.4,28.04,0.0,13.74
09/08/2021/22/54/33,4,4,-9.94,3.435,3.4352,3.4343,3.4353,0,26.7,27,26.7,26.7,28.05,0.0,13.74
09/08/2021/22/54/43,4,4,-9.8,3.435,3.4351,3.4341,3.4352,0,26.7,26.4,27,26.4,27.98,0.0,13.74
09/08/2021/22/54/53,4,4,-9.81,3.4348,3.435,3.434,3.4352,0,26.7,26.7,27,26.7,27.97,0.0,13.74
09/08/2021/22/55/04,4,4,-9.88,3.4347,3.4348,3.4339,3.435,0,26.1,26.7,26.4,26.7,28,0.0,13.74
09/08/2021/22/55/14,4,4,-9.9,3.4346,3.4348,3.4338,3.4349,0,26.4,26.7,27,26.1,28,0.0,13.74
09/08/2021/22/55/24,4,4,-9.84,3.4346,3.4347,3.4337,3.4348,0,26.1,26.4,26.7,26.4,27.97,0.0,13.74
09/08/2021/22/55/34,4,4,-9.89,3.4345,3.4345,3.4336,3.4347,0,26.7,26.4,26.4,26.4,27.99,0.0,13.74
09/08/2021/22/55/44,4,4,-9.93,3.4344,3.4343,3.4336,3.4345,0,26.1,27,26.4,26.7,28,0.0,13.74
09/08/2021/22/55/54,4,4,-9.82,3.4342,3.4342,3.4334,3.4344,0,26.7,26.4,27,26.4,27.93,0.0,13.74
09/08/2021/22/56/04,4,4,-9.79,3.434,3.4341,3.4332,3.4342,0,26.1,27,26.7,26.1,27.89,0.0,13.74
09/08/2021/22/56/14,4,4,-9.83,3.4338,3.434,3.4332,3.4342,0,26.7,27,27,26.7,27.9,0.0,13.74
09/08/2021/22/56/24,4,4,-9.9,3.4336,3.4338,3.4332,3.434,0,26.4,26.4,26.4,26.4,27.92,0.0,13.73
09/08/2021/22/56/34,4,4,-9.83,3.4334,3.4337,3.4332,3.434,0,26.7,27,26.7,26.7,27.87,0.0,13.73
09/08/2021/22/56/44,4,4,-9.79,3.4334,3.4336,3.4331,3.4338,0,26.4,26.4,27,26.7,27.85,0.0,13.73
09/08/2021/22/56/54,4,4,-9.82,3.4332,3.4335,3.433,3.4338,0,26.7,26.4,26.4,26.7,27.85,0.0,13.73
09/08/2021/22/57/04,4,4,-9.89,3.433,3.4334,3.4328,3.4337,0,26.4,26.7,27,26.1,27.87,0.0,13.73
09/08/2021/22/57/14,4,4,-9.79,3.433,3.4332,3.4328,3.4337,0,26.4,26.4,26.4,26.1,27.81,0.0,13.73
09/08/2021/22/57/24,4,4,-9.82,3.4328,3.433,3.4327,3.4336,0,26.1,26.7,27,26.7,27.81,0.0,13.73
09/08/2021/22/57/34,4,4,-9.89,3.4328,3.4328,3.4327,3.4334,0,26.1,27,26.4,26.4,27.85,0.0,13.73
09/08/2021/22/57/44,4,4,-9.87,3.4328,3.4328,3.4326,3.4333,0,26.1,27,26.4,26.7,27.84,0.0,13.73
09/08/2021/22/57/54,4,4,-9.85,3.4326,3.4327,3.4326,3.4333,0,26.1,26.4,26.7,26.7,27.81,0.0,13.73
09/08/2021/22/58/04,4,4,-9.79,3.4326,3.4326,3.4326,3.4331,0,26.4,26.4,26.7,26.1,27.78,0.0,13.73
09/08/2021/22/58/14,4,4,-9.91,3.4325,3.4325,3.4326,3.433,0,26.1,26.7,26.7,26.4,27.84,0.0,13.73
09/08/2021/22/58/24,4,4,-9.9,3.4324,3.4325,3.4325,3.4329,0,26.4,27,26.4,26.4,27.82,0.0,13.73
09/08/2021/22/58/34,4,4,-9.91,3.4323,3.4323,3.4324,3.4327,0,26.4,26.4,27,26.4,27.82,0.0,13.73
09/08/2021/22/58/44,4,4,-9.9,3.4323,3.4322,3.4324,3.4326,0,26.1,26.4,27,26.4,27.82,0.0,13.73
09/08/2021/22/58/54,4,4,-9.84,3.4321,3.4321,3.4323,3.4324,0,26.1,26.7,26.4,26.1,27.77,0.0,13.73
09/08/2021/22/59/04,4,4,-9.8,3.432,3.4319,3.4321,3.4324,0,26.4,26.7,27,26.7,27.74,0.0,13.73
09/08/2021/22/59/14,4,4,-9.84,3.4319,3.4319,3.4321,3.4323,0,26.1,26.4,26.7,26.1,27.75,0.0,13.73
09/08/2021/22/59/24,4,4,-9.86,3.4319,3.4317,3.4321,3.4322,0,26.1,27,26.7,26.4,27.76,0.0,13.73
09/08/2021/22/59/34,4,4,-9.9,3.4317,3.4315,3.432,3.4321,0,26.4,26.7,27,26.7,27.77,0.0,13.73
09/08/2021/22/59/44,4,4,-9.83,3.4315,3.4314,3.4319,3.4319,0,26.1,26.4,26.7,26.7,27.72,0.0,13.73
09/08/2021/22/59/54,4,4,-9.85,3.4313,3.4314,3.4319,3.4317,0,26.4,26.4,27,26.7,27.71,0.0,13.73
09/08/2021/23/00/04,4,4,-9.84,3.4312,3.4314,3.4318,3.4316,0,26.1,27,26.7,26.1,27.7,0.0,13.73
09/08/2021/23/00/14,4,4,-9.8,3.4312,3.4312,3.4317,3.4316,0,26.7,26.4,26.7,26.4,27.68,0.0,13.73
09/08/2021/23/00/24,4,4,-9.81,3.4311,3.4311,3.4316,3.4315,0,26.4,26.4,27,26.7,27.68,0.0,13.73
09/08/2021/23/00/34,4,4,-9.89,3.431,3.431,3.4316,3.4315,0,26.4,26.4,27,26.4,27.71,0.0,13.73
09/08/2021/23/00/44,4,4,-9.8,3.4308,3.431,3.4316,3.4313,0,26.7,26.7,26.7,26.1,27.65,0.0,13.72
09/08/2021/23/00/54,4,4,-9.84,3.4307,3.431,3.4316,3.4313,0,26.4,26.7,27,26.7,27.66,0.0,13.72
09/08/2021/23/01/04,4,4,-9.87,3.4305,3.4309,3.4315,3.4313,0,26.4,26.4,27,26.4,27.66,0.0,13.72
09/08/2021/23/01/14,4,4,-9.89,3.4303,3.4307,3.4314,3.4311,0,26.1,27,26.4,26.7,27.65,0.0,13.72
09/08/2021/23/01/24,4,4,-9.82,3.4302,3.4306,3.4313,3.431,0,26.4,26.4,26.4,26.1,27.61,0.0,13.72
09/08/2021/23/01/34,4,4,-9.85,3.4302,3.4305,3.4313,3.4309,0,26.4,27,26.7,26.1,27.63,0.0,13.72
09/08/2021/23/01/44,4,4,-9.91,3.43,3.4305,3.4312,3.4308,0,26.1,27,27,26.7,27.64,0.0,13.72
09/08/2021/23/01/54,4,4,-9.82,3.4298,3.4305,3.4312,3.4307,0,26.4,27,26.7,26.1,27.58,0.0,13.72
09/08/2021/23/02/04,4,4,-9.85,3.4297,3.4303,3.4312,3.4306,0,26.1,26.4,26.4,26.1,27.59,0.0,13.72
09/08/2021/23/02/14,4,4,-9.89,3.4296,3.4302,3.4312,3.4305,0,26.1,26.4,27,26.7,27.6,0.0,13.72
09/08/2021/23/02/24,4,4,-9.88,3.4295,3.4302,3.431,3.4303,0,26.4,26.4,26.4,26.7,27.59,0.0,13.72
09/08/2021/23/02/34,4,4,-9.91,3.4293,3.4301,3.4309,3.4302,0,26.4,26.7,26.7,26.7,27.59,0.0,13.72
09/08/2021/23/02/44,4,4,-9.8,3.4292,3.43,3.4308,3.4301,0,26.4,26.4,27,26.1,27.52,0.0,13.72
09/08/2021/23/02/54,4,4,-9.84,3.429,3.4299,3.4308,3.43,0,26.4,26.7,27,26.7,27.53,0.0,13.72
09/08/2021/23/03/04,4,4,-9.85,3.4288,3.4299,3.4308,3.4299,0,26.7,26.7,27,26.7,27.52,0.0,13.72
09/08/2021/23/03/14,4,4,-9.94,3.4286,3.4299,3.4308,3.4297,0,26.4,27,26.7,26.4,27.55,0.0,13.72
09/08/2021/23/03/24,4,4,-9.84,3.4284,3.4297,3.4307,3.4295,0,26.1,27,26.4,26.4,27.48,0.0,13.72
09/08/2021/23/03/34,4,4,-9.79,3.4283,3.4295,3.4307,3.4294,0,26.7,26.7,26.4,26.7,27.45,0.0,13.72
09/08/2021/23/03/44,4,4,-9.93,3.4282,3.4294,3.4307,3.4294,0,26.4,26.7,26.4,26.4,27.51,0.0,13.72
09/08/2021/23/03/54,4,4,-9.93,3.4281,3.4294,3.4305,3.4292,0,26.4,26.4,26.4,26.1,27.5,0.0,13.72
09/08/2021/23/04/04,4,4,-9.88,3.4279,3.4294,3.4305,3.4291,0,26.7,26.4,26.7,26.7,27.46,0.0,13.72
09/08/2021/23/04/14,4,4,-9.86,3.4277,3.4293,3.4304,3.429,0,26.1,26.7,26.4,26.1,27.44,0.0,13.72
